,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
7693,247,345,14,227,113,6
7694,71,59,14,318,260,6
7695,225,101,14,446,286,6
7696,336,300,37,290,115,23
7697,217,328,12,287,233,7
7698,304,244,14,287,237,24
7699,204,193,14,265,206,20
7700,237,224,14,240,100,24
7701,160,327,12,278,258,30
7702,218,207,14,267,245,7
7703,305,120,14,302,248,6
7704,291,331,14,207,351,17
7705,193,202,14,271,235,7
7706,285,163,14,168,216,33
7707,214,216,14,249,255,7
7708,283,106,12,233,118,42
7709,206,344,12,203,327,10
7710,226,101,14,296,233,16
7711,285,205,37,239,224,23
7712,284,57,14,241,143,24
7713,308,114,14,230,319,20
7714,282,111,14,307,191,8
7715,303,223,14,222,211,42
7716,240,221,14,279,363,25
7717,244,259,14,297,253,30
7718,294,29,12,238,106,24
7719,302,314,14,257,82,25
7720,215,212,14,211,206,24
7721,216,330,12,299,288,23
7722,240,348,14,351,247,17
7723,314,269,37,200,332,7
7724,321,227,14,333,300,25
7725,44,58,14,253,175,24
7726,299,231,14,260,173,24
7727,325,334,37,373,196,25
7728,331,313,37,283,253,23
7729,170,223,14,268,246,16
7730,214,343,14,257,240,30
7731,266,100,14,292,291,25
7732,177,335,12,247,250,10
7733,304,357,14,288,265,21
7734,211,219,14,362,173,6
7735,253,342,14,275,235,7
7736,218,339,14,312,292,17
7737,188,238,14,268,236,10
7738,346,200,14,286,256,20
7739,297,270,14,298,210,6
7740,241,107,14,293,230,25
7741,247,218,14,290,115,23
7742,177,192,12,292,264,23
7743,168,221,14,242,99,24
7744,215,216,14,298,263,0
7745,218,206,14,151,226,6
7746,304,332,14,278,225,10
7747,223,285,14,50,53,6
7748,54,56,14,355,224,17
7749,217,292,14,350,361,16
7750,244,107,14,237,288,6
7751,236,214,14,267,243,10
7752,312,219,14,209,289,6
7753,309,236,14,255,100,46
7754,183,200,14,300,224,17
7755,312,235,14,317,216,24
7756,184,248,14,152,219,17
7757,216,214,14,303,324,17
7758,309,179,14,343,372,17
7759,207,260,14,351,173,6
7760,205,223,14,281,233,7
7761,314,232,14,259,406,25
7762,163,221,14,282,253,6
7763,208,251,14,275,216,10
7764,302,318,14,306,366,24
7765,246,345,14,294,225,30
7766,330,200,14,299,219,10
7767,301,241,14,222,90,24
7768,213,319,14,328,262,6
7769,198,257,14,278,228,7
7770,215,331,12,272,153,10
7771,310,329,14,351,173,6
7772,319,307,14,303,237,46
7773,176,335,12,285,274,6
7774,299,44,14,202,325,6
7775,198,257,14,342,94,10
7776,317,359,14,245,164,17
7777,249,353,14,254,185,24
7778,264,112,11,301,221,10
7779,179,249,14,304,382,6
7780,195,199,14,232,110,10
7781,224,178,14,287,261,8
7782,305,145,14,269,143,10
7783,313,294,14,277,253,33
7784,191,189,14,211,207,10
7785,238,135,14,268,240,7
7786,191,304,12,240,263,10
7787,302,359,14,278,193,10
7788,243,311,12,297,289,10
7789,213,174,14,77,1,8
7790,216,214,14,300,230,44
7791,318,320,14,159,227,17
7792,303,304,14,278,235,7
7793,49,44,14,294,253,7
7794,206,282,14,254,148,16
7795,300,256,14,299,234,30
7796,219,166,14,231,229,6
7797,187,113,12,297,226,30
7798,324,360,14,294,242,8
7799,251,349,14,306,240,30
7800,223,345,14,302,233,6
7801,304,45,12,274,267,20
7802,243,249,14,190,207,6
7803,211,145,14,239,157,24
7804,220,213,14,208,253,25
7805,216,330,12,285,237,16
7806,177,335,12,287,248,23
7807,278,232,14,266,181,16
7808,288,155,14,292,146,10
7809,191,250,14,203,281,25
7810,184,250,14,276,261,10
7811,206,272,14,303,324,17
7812,199,181,14,266,231,10
7813,314,199,14,281,241,7
7814,236,222,14,279,202,10
7815,187,159,12,272,223,30
7816,271,110,12,477,108,17
7817,202,220,14,320,204,17
7818,270,369,14,255,336,17
7819,333,195,37,170,218,17
7820,284,149,14,300,137,23
7821,96,23,12,250,157,30
7822,255,61,14,187,243,17
7823,273,48,12,288,223,23
7824,247,370,14,209,310,18
7825,233,335,14,334,299,17
7826,84,36,12,333,331,21
7827,215,219,14,270,211,24
7828,271,115,14,314,319,10
7829,330,207,14,303,237,46
7830,298,311,14,208,210,16
7831,317,208,14,340,347,17
7832,200,211,14,170,218,17
7833,332,357,14,213,135,8
7834,298,409,14,296,231,30
7835,91,48,14,198,238,42
7836,170,238,14,282,184,10
7837,185,348,12,277,233,7
7838,202,224,14,268,203,23
7839,178,253,12,228,227,38
7840,307,210,14,291,381,24
7841,65,60,14,248,141,10
7842,238,227,14,319,271,17
7843,63,56,14,196,291,33
7844,307,252,14,308,234,22
7845,285,188,12,304,242,25
7846,194,165,12,306,54,17
7847,194,253,14,290,306,17
7848,191,211,14,326,314,10
7849,191,300,12,224,208,9
7850,176,244,14,211,218,46
7851,201,255,14,287,261,21
7852,213,259,14,228,313,33
7853,294,233,14,300,292,10
7854,214,343,14,320,255,8
7855,278,113,14,291,257,6
7856,212,314,14,267,232,10
7857,237,118,14,205,321,6
7858,210,348,14,203,229,10
7859,215,268,14,194,319,17
7860,209,213,14,206,268,25
7861,288,173,14,268,218,10
7862,285,129,14,293,44,9
7863,240,212,14,288,115,6
7864,193,279,12,240,234,10
7865,99,22,12,248,141,24
7866,205,209,12,289,253,25
7867,232,341,12,214,271,25
7868,260,72,14,249,95,30
7869,301,104,14,291,122,10
7870,260,350,14,230,326,1
7871,273,348,14,268,246,16
7872,285,167,14,320,204,17
7873,311,182,14,228,313,33
7874,312,129,14,286,261,33
7875,282,96,14,301,318,1
7876,237,364,12,328,209,20
7877,284,168,12,247,98,24
7878,346,173,14,291,130,23
7879,246,340,14,288,226,23
7880,251,246,14,340,347,17
7881,288,128,14,308,328,17
7882,321,199,14,174,159,17
7883,215,247,14,292,146,10
7884,196,256,37,274,219,16
7885,253,214,14,294,241,8
7886,138,231,14,158,202,25
7887,309,309,14,239,96,20
7888,261,98,12,213,240,17
7889,176,249,14,288,223,23
7890,306,296,14,268,254,23
7891,184,219,14,249,131,24
7892,250,345,14,299,289,23
7893,196,153,12,277,230,7
7894,206,213,14,282,403,17
7895,292,33,12,196,184,6
7896,187,238,14,316,337,6
7897,169,161,37,274,363,6
7898,246,350,14,239,253,10
7899,310,310,14,212,334,17
7900,202,235,14,208,186,10
7901,91,54,12,287,265,21
7902,181,239,14,285,253,23
7903,202,221,14,294,75,17
7904,180,221,14,211,207,10
7905,287,57,14,243,163,10
7906,280,262,14,468,122,2
7907,202,222,14,314,319,10
7908,329,203,14,290,172,1
7909,335,316,37,309,216,6
7910,182,352,12,289,249,6
7911,223,341,14,245,227,10
7912,311,237,14,281,182,10
7913,237,337,14,272,174,20
7914,54,48,14,276,228,7
7915,316,357,14,216,166,17
7916,299,112,14,238,233,6
7917,252,343,14,277,186,10
7918,168,221,14,275,234,10
7919,206,227,14,334,372,8
7920,179,264,14,272,153,10
7921,295,217,14,271,252,10
7922,212,218,14,238,233,6
7923,310,255,14,289,260,23
7924,216,330,12,260,406,25
7925,311,182,14,234,267,10
7926,209,255,12,278,185,10
7927,199,254,14,286,241,7
7928,299,220,14,316,205,17
7929,179,249,14,305,361,8
7930,177,335,12,273,105,16
7931,208,254,14,245,159,10
7932,305,96,14,292,303,20
7933,290,113,14,96,42,3
7934,208,178,14,279,272,10
7935,274,237,14,302,135,33
7936,248,247,14,235,176,25
7937,280,93,12,311,283,25
7938,282,240,14,258,165,24
7939,199,178,37,252,121,30
7940,308,238,14,309,134,23
7941,232,336,14,243,365,17
7942,308,106,14,214,342,10
7943,269,135,14,267,233,10
7944,298,220,14,288,242,10
7945,200,218,14,194,137,33
7946,295,46,14,50,52,0
7947,315,120,12,65,53,10
7948,324,364,14,294,227,6
7949,331,282,14,216,226,10
7950,286,163,14,212,190,28
7951,300,326,14,280,234,10
7952,206,226,14,237,231,6
7953,326,114,12,277,246,23
7954,249,107,14,194,319,17
7955,195,221,14,204,256,25
7956,187,180,12,224,218,46
7957,63,35,14,269,243,30
7958,337,41,12,298,228,16
7959,214,221,14,116,161,42
7960,208,234,14,337,278,6
7961,187,349,12,194,137,33
7962,209,309,12,312,216,6
7963,304,117,12,280,180,10
7964,287,221,14,232,107,24
7965,322,357,14,245,250,10
7966,318,392,14,342,210,13
7967,232,121,14,276,218,16
7968,276,167,14,252,121,30
7969,217,340,14,236,329,17
7970,252,341,14,227,251,3
7971,318,346,14,247,129,24
7972,189,250,14,336,204,8
7973,347,173,14,253,254,8
7974,207,211,14,282,249,10
7975,304,243,14,334,285,17
7976,300,223,14,199,187,17
7977,322,304,14,187,104,6
7978,236,287,12,274,112,16
7979,274,95,14,254,149,24
7980,302,129,14,314,253,8
7981,205,209,12,115,321,8
7982,207,221,14,266,231,10
7983,278,234,14,260,175,24
7984,322,112,12,258,269,25
7985,213,342,14,242,215,6
7986,272,339,14,287,261,21
7987,215,212,14,268,97,10
7988,294,317,14,338,307,6
7989,240,331,14,227,227,23
7990,239,92,14,276,261,10
7991,242,104,14,240,234,10
7992,200,276,14,265,203,24
7993,237,352,14,74,35,17
7994,282,229,14,267,233,10
7995,180,239,14,278,192,10
7996,221,197,14,212,207,10
7997,223,204,14,447,265,17
7998,290,137,14,339,332,6
7999,200,203,14,282,184,10
8000,216,329,12,274,236,7
8001,204,268,14,192,217,10
8002,238,108,14,346,296,17
8003,326,366,14,285,250,7
8004,219,241,14,269,234,10
8005,289,255,14,319,293,27
8006,205,265,14,298,289,23
8007,324,183,12,270,236,7
8008,182,268,37,262,244,10
8009,294,38,14,279,234,7
8010,179,153,37,271,104,23
8011,289,129,14,238,156,24
8012,281,239,14,314,207,10
8013,323,205,14,323,326,9
8014,198,124,12,302,239,17
8015,198,202,14,348,267,18
8016,183,238,14,216,358,17
8017,206,226,14,351,247,17
8018,273,218,14,206,233,30
8019,209,321,14,236,102,10
8020,218,135,14,278,238,7
8021,180,249,37,292,257,20
8022,295,233,14,289,236,16
8023,101,25,12,188,218,17
8024,319,359,14,288,253,7
8025,284,264,12,286,231,10
8026,318,365,14,279,255,10
8027,176,257,37,276,227,10
8028,190,218,14,174,347,6
8029,218,343,14,276,346,10
8030,194,180,14,307,269,30
8031,250,354,14,312,216,6
8032,313,372,14,267,233,3
8033,269,104,14,257,240,30
8034,165,187,14,305,247,17
8035,190,238,14,272,234,10
8036,263,378,14,223,91,24
8037,223,93,14,290,284,28
8038,262,246,14,50,52,0
8039,319,119,12,351,263,18
8040,191,243,14,287,259,21
8041,220,202,14,277,191,6
8042,191,211,14,296,259,17
8043,329,199,14,277,351,2
8044,211,209,14,204,202,6
8045,326,359,14,306,368,24
8046,266,83,14,274,241,8
8047,231,269,14,275,230,7
8048,345,186,14,210,207,10
8049,165,150,12,306,353,17
8050,208,175,14,271,191,10
8051,299,223,14,298,237,25
8052,301,310,14,286,259,21
8053,241,316,12,272,153,10
8054,286,135,14,312,316,20
8055,293,231,14,160,249,6
8056,317,369,14,268,231,10
8057,220,266,14,306,358,6
8058,199,210,14,357,185,18
8059,312,253,14,297,290,10
8060,284,248,14,226,210,46
8061,56,53,14,283,241,23
8062,343,191,14,447,265,17
8063,173,219,14,305,360,8
8064,309,241,14,292,264,23
8065,313,326,14,390,185,1
8066,334,115,12,192,217,10
8067,318,317,14,191,253,17
8068,239,215,14,316,233,6
8069,195,220,14,349,359,6
8070,320,332,14,198,255,42
8071,213,198,14,305,257,8
8072,271,85,12,195,207,7
8073,205,215,14,245,251,10
8074,210,202,14,283,257,7
8075,241,213,14,336,170,6
8076,163,189,14,286,260,20
8077,214,343,14,283,253,23
8078,349,213,14,272,234,10
8079,164,260,14,200,319,23
8080,212,257,14,275,216,10
8081,300,142,14,281,158,10
8082,175,334,12,178,247,17
8083,291,133,12,248,151,24
8084,285,241,14,255,182,24
8085,237,351,14,207,189,17
8086,188,235,14,287,261,21
8087,303,273,14,287,214,6
8088,49,53,14,301,245,6
8089,147,324,12,244,157,3
8090,186,185,14,287,214,6
8091,222,266,14,272,202,16
8092,40,47,14,281,261,6
8093,77,25,12,301,182,25
8094,286,186,12,273,234,7
8095,216,91,12,276,218,16
8096,245,249,14,266,213,30
8097,340,277,37,294,225,30
8098,218,209,14,203,232,10
8099,308,314,14,192,230,8
8100,188,141,12,279,363,25
8101,286,189,12,276,228,7
8102,242,248,14,289,246,23
8103,232,328,14,51,53,6
8104,216,209,14,288,223,23
8105,241,378,14,198,163,17
8106,328,319,14,269,235,24
8107,240,216,14,299,271,8
8108,186,349,12,225,237,10
8109,235,267,14,259,190,10
8110,271,69,14,245,257,33
8111,215,182,14,306,223,10
8112,98,31,12,295,279,24
8113,317,298,14,285,234,42
8114,272,213,14,351,203,25
8115,214,351,14,341,128,6
8116,199,251,14,265,342,6
8117,206,220,14,309,411,4
8118,283,57,14,208,206,27
8119,311,305,14,285,395,2
8120,208,205,14,243,216,8
8121,202,287,37,292,262,10
8122,312,100,12,247,157,6
8123,271,110,12,354,374,17
8124,329,274,37,85,32,30
8125,193,201,14,175,345,25
8126,298,80,12,306,358,6
8127,311,92,14,244,115,24
8128,214,270,14,240,257,10
8129,317,324,14,339,387,24
8130,255,61,14,269,103,10
8131,281,114,14,354,202,18
8132,241,353,14,214,332,10
8133,199,179,14,251,156,38
8134,282,133,14,213,206,10
8135,63,35,14,311,283,25
8136,197,110,12,183,247,33
8137,313,372,14,268,231,10
8138,215,323,14,304,238,17
8139,328,348,14,290,372,6
8140,308,406,14,334,113,17
8141,188,177,14,190,206,10
8142,271,81,14,304,382,6
8143,184,190,12,221,208,10
8144,246,156,14,256,188,24
8145,216,191,14,192,226,20
8146,164,222,14,296,259,17
8147,213,179,14,256,156,10
8148,217,269,14,296,259,17
8149,241,354,14,295,345,17
8150,282,153,14,295,267,16
8151,285,95,14,242,355,9
8152,291,32,12,231,280,10
8153,343,319,37,208,293,17
8154,304,219,14,316,223,6
8155,319,316,14,144,314,10
8156,224,283,14,282,411,2
8157,247,226,12,279,130,30
8158,240,86,14,326,204,22
8159,320,356,14,291,237,23
8160,279,271,14,254,181,24
8161,251,339,14,74,35,17
8162,240,215,14,248,185,3
8163,242,349,14,277,190,1
8164,237,200,14,222,91,24
8165,279,96,14,288,231,23
8166,216,234,14,50,55,10
8167,305,229,14,284,265,10
8168,46,46,14,270,235,7
8169,311,249,14,233,90,24
8170,273,44,14,235,177,10
8171,221,177,12,316,312,24
8172,204,215,14,309,236,17
8173,189,250,14,216,207,10
8174,323,106,14,271,170,20
8175,296,401,14,280,368,17
8176,333,326,14,278,124,6
8177,205,208,14,230,89,10
8178,301,118,14,334,299,17
8179,219,342,14,268,246,16
8180,284,170,12,235,177,10
8181,299,220,14,229,89,10
8182,327,368,14,300,229,16
8183,316,358,14,259,406,25
8184,210,235,14,303,229,10
8185,277,43,14,212,264,23
8186,237,191,12,274,237,7
8187,63,35,14,263,361,2
8188,310,194,14,361,374,25
8189,270,121,14,277,123,16
8190,180,214,14,254,351,25
8191,138,231,14,315,291,17
8192,299,330,12,306,215,0
8193,202,220,14,209,289,6
8194,213,214,14,273,181,10
8195,287,230,14,319,229,10
8196,320,359,14,242,161,13
8197,313,230,14,272,238,10
8198,63,56,14,294,324,6
8199,324,183,12,241,230,6
8200,216,283,14,308,218,17
8201,191,211,14,294,227,46
8202,149,325,12,90,350,9
8203,168,267,14,255,174,24
8204,309,236,14,281,187,10
8205,178,180,14,197,277,6
8206,208,161,14,274,186,10
8207,216,283,14,288,230,23
8208,281,254,14,229,319,20
8209,318,330,14,340,363,1
8210,184,348,12,254,54,7
8211,233,360,12,279,202,10
8212,349,173,14,229,235,42
8213,253,64,14,195,165,8
8214,299,352,14,164,195,6
8215,307,256,14,283,223,4
8216,77,5,12,310,199,17
8217,292,33,12,216,347,6
8218,274,194,14,407,124,17
8219,196,257,14,239,88,24
8220,193,137,12,216,154,17
8221,301,106,12,283,271,46
8222,264,125,14,280,184,6
8223,205,229,14,230,230,23
8224,324,254,37,261,140,8
8225,336,311,14,299,241,0
8226,296,109,14,305,239,6
8227,272,139,12,195,385,6
8228,249,352,14,232,209,10
8229,203,226,14,115,321,8
8230,302,117,14,217,342,10
8231,220,174,14,279,223,8
8232,316,320,14,267,203,10
8233,180,210,14,58,30,2
8234,213,351,14,315,354,9
8235,362,342,14,339,378,6
8236,202,221,14,268,207,10
8237,197,202,14,287,317,6
8238,263,234,14,212,207,10
8239,316,367,14,241,230,6
8240,205,227,14,206,234,6
8241,212,218,14,267,245,7
8242,235,225,14,300,244,16
8243,254,388,14,247,326,6
8244,331,313,37,275,229,23
8245,188,303,12,212,207,10
8246,277,229,14,290,284,24
8247,243,218,14,151,234,6
8248,255,257,12,301,243,28
8249,241,354,14,229,238,23
8250,282,145,12,282,246,30
8251,220,181,14,266,231,10
8252,217,210,14,282,409,9
8253,305,356,14,299,396,18
8254,302,61,14,268,205,10
8255,202,220,14,261,144,10
8256,215,331,12,280,192,10
8257,175,335,12,277,194,7
8258,84,20,12,278,250,23
8259,258,327,12,240,273,24
8260,180,172,14,282,238,16
8261,316,345,14,277,238,7
8262,187,210,14,231,211,16
8263,282,161,14,299,286,10
8264,214,350,14,244,201,6
8265,208,265,14,360,214,25
8266,264,105,14,157,256,42
8267,293,80,14,231,240,23
8268,291,224,14,350,189,6
8269,240,216,14,229,228,10
8270,214,349,14,299,29,17
8271,182,268,37,151,252,8
8272,265,48,14,289,265,21
8273,302,141,12,260,232,10
8274,305,255,12,227,87,3
8275,270,107,12,278,228,7
8276,237,197,14,244,189,16
8277,266,408,14,293,267,21
8278,301,305,14,319,362,17
8279,284,93,14,302,242,10
8280,284,232,14,274,219,33
8281,59,50,14,246,142,3
8282,274,405,14,283,395,10
8283,225,98,12,198,238,42
8284,294,124,12,259,173,24
8285,291,210,14,237,99,10
8286,253,342,14,327,212,17
8287,357,182,14,272,174,20
8288,281,101,14,188,218,17
8289,316,194,14,340,232,6
8290,304,224,14,316,223,6
8291,264,125,14,303,229,10
8292,284,202,14,292,258,6
8293,278,241,14,243,92,24
8294,154,270,14,248,326,6
8295,319,375,14,362,298,17
8296,354,185,14,296,252,8
8297,278,369,14,247,253,10
8298,321,250,37,306,238,25
8299,300,142,14,293,230,23
8300,290,99,14,363,374,25
8301,311,213,14,298,318,27
8302,299,352,14,304,233,25
8303,223,208,14,285,252,21
8304,289,265,14,295,345,17
8305,191,163,12,273,173,10
8306,308,122,14,300,271,8
8307,243,396,14,307,226,42
8308,282,261,14,346,293,9
8309,249,353,14,249,151,38
8310,237,197,14,237,106,16
8311,191,139,12,211,189,18
8312,322,357,14,363,295,17
8313,243,255,14,300,231,23
8314,65,60,14,270,183,10
8315,196,296,12,232,270,10
8316,256,64,14,223,209,10
8317,208,178,14,176,244,17
8318,188,234,14,119,301,25
8319,384,191,12,321,365,6
8320,292,314,14,235,275,10
8321,183,349,12,302,234,10
8322,238,201,14,372,171,1
8323,245,220,14,343,192,17
8324,176,294,12,290,314,17
8325,207,157,12,321,299,17
8326,280,114,12,299,287,10
8327,184,271,37,228,358,6
8328,294,115,14,330,341,17
8329,187,203,14,288,243,7
8330,286,221,14,229,92,10
8331,307,355,14,321,253,10
8332,197,114,12,362,191,6
8333,215,225,14,254,89,33
8334,84,31,12,309,234,6
8335,327,230,37,252,185,24
8336,208,178,14,280,180,16
8337,252,209,14,271,101,10
8338,282,145,12,305,109,30
8339,311,112,12,286,274,20
8340,318,285,14,231,211,16
8341,205,200,14,260,136,7
8342,210,214,14,289,219,0
8343,160,192,37,289,265,21
8344,300,205,14,343,210,10
8345,213,259,14,227,227,23
8346,325,334,14,278,237,7
8347,253,65,14,239,146,24
8348,233,237,14,294,250,23
8349,284,204,14,274,233,7
8350,312,285,14,343,372,17
8351,205,200,14,271,295,24
8352,256,210,14,281,272,16
8353,224,197,14,248,151,24
8354,253,343,14,228,81,24
8355,323,393,14,263,361,2
8356,305,318,14,291,291,7
8357,304,312,14,337,360,17
8358,309,309,14,238,103,10
8359,248,210,14,238,170,17
8360,214,354,14,338,277,17
8361,211,215,14,290,229,18
8362,222,95,37,122,229,17
8363,317,210,14,293,230,23
8364,239,233,14,296,295,44
8365,298,147,14,291,259,10
8366,200,214,14,477,108,17
8367,211,223,14,269,237,18
8368,322,137,12,274,382,17
8369,196,182,14,280,265,38
8370,313,204,37,368,372,17
8371,311,241,14,275,113,16
8372,284,93,14,287,250,42
8373,262,106,14,272,229,7
8374,183,349,12,299,286,10
8375,199,257,14,300,226,10
8376,315,317,14,259,234,20
8377,310,351,14,193,183,10
8378,215,211,14,276,102,23
8379,227,193,14,291,381,24
8380,244,248,14,174,158,9
8381,365,183,14,337,360,17
8382,190,249,14,303,225,7
8383,217,246,14,247,92,24
8384,302,235,14,224,330,17
8385,207,221,14,250,375,17
8386,202,207,14,321,368,17
8387,287,236,14,209,230,10
8388,238,201,14,172,219,1
8389,76,4,12,294,242,8
8390,296,343,14,210,305,24
8391,237,198,14,291,247,28
8392,210,186,14,284,249,23
8393,187,249,14,293,223,7
8394,324,394,14,258,269,25
8395,167,322,12,279,250,6
8396,281,97,14,277,186,16
8397,307,355,14,232,242,23
8398,214,355,14,339,377,6
8399,340,324,37,268,242,46
8400,96,26,14,309,370,1
8401,192,187,14,220,207,10
8402,296,315,14,56,57,6
8403,171,225,14,277,227,7
8404,48,59,14,233,246,23
8405,243,355,14,282,184,10
8406,306,323,14,294,253,7
8407,224,267,14,313,217,17
8408,295,309,14,274,233,7
8409,231,239,14,184,318,25
8410,197,116,14,334,165,10
8411,306,126,12,261,242,10
8412,301,356,14,182,260,44
8413,301,130,14,290,166,23
8414,191,250,14,296,233,16
8415,300,256,14,322,374,6
8416,159,262,14,238,325,17
8417,300,223,14,283,367,8
8418,253,349,14,97,35,6
8419,292,41,14,354,202,18
8420,207,170,14,240,259,10
8421,210,146,12,229,89,24
8422,176,249,14,282,184,10
8423,308,142,11,220,207,10
8424,319,109,14,319,354,17
8425,204,216,14,272,241,30
8426,304,254,14,270,212,24
8427,215,224,14,278,164,3
8428,247,218,14,304,271,30
8429,76,50,12,159,278,6
8430,322,260,14,267,233,10
8431,208,201,14,261,105,8
8432,249,209,14,247,326,6
8433,212,179,14,372,182,6
8434,247,212,14,194,168,6
8435,241,354,14,267,248,10
8436,298,106,12,310,249,42
8437,293,258,14,428,220,17
8438,297,64,14,274,231,10
8439,307,224,14,187,232,24
8440,215,254,14,282,227,23
8441,299,220,14,270,128,25
8442,335,316,37,327,275,6
8443,202,209,14,274,267,24
8444,317,358,14,236,206,8
8445,210,352,14,285,275,10
8446,294,59,14,234,103,24
8447,212,314,14,291,288,17
8448,338,347,14,267,294,24
8449,330,197,12,216,320,9
8450,154,263,14,53,53,10
8451,245,176,14,303,324,17
8452,253,347,14,335,197,6
8453,80,59,14,86,32,30
8454,79,43,12,330,350,17
8455,306,244,14,236,259,17
8456,226,244,14,185,322,24
8457,178,185,14,282,184,10
8458,324,363,14,233,91,10
8459,281,408,14,289,266,21
8460,176,223,14,294,233,38
8461,238,218,14,337,267,18
8462,204,349,12,193,212,10
8463,225,225,14,166,253,30
8464,211,334,14,235,275,10
