,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
12188,230,268,14,229,90,10
12189,234,222,14,193,137,33
12190,270,184,14,319,196,17
12191,284,149,14,244,85,10
12192,273,254,14,228,230,23
12193,94,33,12,253,176,24
12194,302,326,14,206,281,42
12195,264,97,14,123,296,2
12196,175,218,14,204,202,6
12197,261,375,14,288,234,23
12198,190,244,14,233,275,24
12199,300,129,14,266,355,17
12200,323,357,14,221,196,7
12201,235,130,14,361,344,17
12202,316,228,14,93,327,24
12203,214,323,14,268,235,10
12204,212,221,14,220,215,10
12205,220,357,14,282,184,10
12206,272,96,14,271,104,23
12207,182,199,14,286,260,20
12208,260,245,14,343,386,1
12209,304,276,14,281,273,10
12210,191,209,14,258,176,24
12211,300,235,14,275,100,16
12212,278,234,14,266,232,10
12213,243,209,14,296,295,44
12214,271,123,14,228,313,33
12215,250,254,12,212,206,8
12216,188,141,12,356,201,6
12217,172,194,14,183,238,38
12218,177,335,12,295,265,25
12219,252,342,14,272,241,16
12220,317,358,14,300,315,17
12221,239,308,14,185,242,1
12222,303,236,14,373,196,25
12223,204,226,14,266,232,10
12224,278,89,14,203,145,7
12225,219,213,14,228,313,33
12226,318,374,14,340,232,6
12227,247,225,14,287,259,21
12228,278,115,14,280,236,7
12229,89,24,12,268,235,10
12230,291,134,14,267,303,23
12231,202,222,14,239,377,6
12232,311,243,14,286,236,7
12233,237,351,14,270,236,7
12234,248,394,14,229,232,10
12235,273,237,12,193,137,33
12236,234,122,14,271,240,46
12237,345,173,14,289,262,10
12238,265,82,14,229,346,25
12239,303,99,12,238,170,17
12240,305,244,14,295,308,6
12241,233,131,37,259,172,24
12242,189,257,14,230,95,24
12243,239,312,12,256,162,24
12244,314,127,14,304,271,30
12245,163,225,14,219,360,25
12246,339,335,37,273,307,1
12247,281,253,14,231,226,23
12248,212,230,14,346,227,25
12249,190,238,14,276,261,10
12250,308,292,14,298,238,16
12251,235,130,14,291,257,6
12252,270,398,14,296,309,6
12253,216,198,14,157,290,17
12254,305,219,14,183,190,10
12255,297,113,12,301,243,28
12256,227,243,14,194,257,17
12257,123,315,12,261,180,10
12258,220,211,14,251,185,10
12259,165,217,14,219,208,10
12260,205,203,14,303,293,24
12261,312,328,14,198,163,17
12262,218,289,14,303,245,8
12263,213,321,14,277,191,6
12264,283,134,14,302,234,10
12265,246,249,14,266,196,10
12266,207,128,12,350,189,6
12267,215,334,14,293,402,2
12268,210,352,14,346,227,25
12269,207,246,14,243,365,17
12270,182,195,14,192,133,6
12271,211,221,14,289,246,7
12272,350,178,14,320,242,9
12273,184,129,12,272,171,38
12274,215,230,14,275,229,23
12275,321,323,14,234,266,20
12276,254,348,14,169,190,20
12277,239,374,12,300,243,13
12278,216,330,12,279,199,10
12279,281,95,14,193,212,10
12280,317,122,14,298,231,8
12281,327,97,12,262,270,25
12282,369,185,14,222,211,42
12283,278,248,14,286,260,20
12284,219,213,14,272,223,30
12285,287,247,14,274,103,23
12286,103,28,14,254,181,24
12287,303,341,14,350,362,17
12288,247,214,14,230,82,24
12289,180,213,14,285,237,16
12290,190,304,12,194,137,33
12291,263,106,14,457,155,20
12292,302,50,14,282,184,10
12293,312,356,14,249,185,24
12294,91,25,14,84,34,8
12295,288,267,14,210,239,7
12296,286,236,14,296,131,23
12297,207,199,14,175,192,17
12298,294,109,14,342,94,10
12299,334,94,12,334,285,17
12300,286,247,14,281,238,16
12301,285,165,12,286,236,7
12302,214,343,14,274,273,10
12303,303,227,14,224,286,10
12304,208,221,14,187,232,42
12305,292,390,12,255,100,46
12306,204,226,14,299,286,10
12307,288,376,14,235,275,10
12308,201,202,14,280,128,33
12309,278,244,14,193,137,33
12310,309,120,12,244,189,10
12311,196,221,14,268,135,3
12312,162,329,12,212,127,23
12313,243,220,14,313,276,6
12314,140,230,14,310,212,17
12315,205,274,14,260,101,46
12316,210,224,14,243,216,8
12317,313,230,14,99,27,6
12318,314,332,14,252,253,33
12319,243,341,14,344,285,17
12320,288,164,14,338,332,17
12321,227,319,14,230,240,16
12322,290,236,14,272,183,24
12323,330,325,14,230,92,24
12324,165,150,12,94,28,33
12325,214,329,12,277,94,9
12326,232,123,14,212,290,6
12327,227,121,12,289,226,7
12328,309,47,12,191,227,6
12329,326,78,12,228,313,33
12330,314,304,14,297,303,17
12331,302,298,14,288,262,21
12332,315,82,12,265,198,30
12333,183,350,12,316,252,6
12334,240,166,14,355,224,17
12335,205,198,14,247,162,24
12336,322,357,14,312,234,17
12337,211,248,14,285,274,6
12338,83,29,12,227,187,10
12339,305,364,14,240,386,13
12340,76,57,14,138,275,6
12341,327,105,12,271,101,10
12342,280,243,14,187,192,7
12343,314,239,14,293,402,2
12344,196,222,14,191,233,17
12345,84,28,12,328,206,17
12346,282,379,14,274,229,16
12347,335,319,14,290,284,24
12348,239,252,14,164,225,20
12349,300,232,14,218,207,16
12350,323,224,14,331,239,8
12351,88,20,12,277,201,7
12352,212,257,14,356,225,0
12353,207,161,14,260,299,7
12354,294,207,14,299,237,25
12355,165,224,37,272,182,24
12356,199,102,12,313,263,17
12357,298,311,14,247,142,20
12358,210,211,14,219,219,10
12359,217,294,11,273,234,7
12360,216,170,14,249,129,16
12361,326,359,14,334,200,17
12362,237,222,14,317,214,8
12363,205,200,14,184,318,25
12364,275,230,14,290,227,6
12365,301,208,14,219,215,10
12366,285,138,14,206,205,10
12367,315,198,37,283,236,16
12368,239,262,14,224,85,24
12369,234,338,14,258,406,25
12370,252,207,14,271,101,10
12371,239,224,14,252,157,10
12372,226,231,14,282,184,10
12373,315,285,14,247,98,24
12374,243,156,14,268,207,10
12375,240,166,14,275,353,17
12376,242,356,14,269,216,16
12377,311,309,14,269,188,10
12378,300,62,14,303,229,10
12379,211,234,14,292,240,7
12380,177,191,12,354,342,8
12381,294,317,14,360,191,17
12382,226,83,37,309,290,8
12383,340,275,37,212,208,10
12384,214,211,14,342,210,13
12385,239,192,12,259,173,24
12386,185,266,14,330,385,17
12387,167,223,14,229,100,8
12388,340,228,14,371,167,6
12389,301,101,14,183,190,10
12390,302,256,14,258,176,24
12391,315,74,12,237,104,24
12392,220,182,14,228,208,10
12393,329,305,14,258,61,16
12394,235,224,14,279,234,7
12395,185,266,14,299,266,25
12396,191,304,12,226,327,10
12397,215,330,12,362,374,25
12398,226,195,14,146,314,10
12399,281,89,14,300,275,6
12400,212,217,14,355,342,6
12401,211,378,12,284,230,10
12402,276,142,14,234,267,10
12403,300,124,14,318,265,6
12404,278,131,14,209,290,6
12405,333,195,37,290,284,28
12406,218,212,14,268,95,10
12407,210,323,14,297,246,30
12408,193,207,37,257,390,6
12409,341,318,14,248,346,6
12410,315,60,12,290,393,6
12411,316,228,14,249,131,24
12412,144,223,37,318,391,25
12413,314,328,14,254,181,24
12414,170,224,14,291,303,10
12415,228,332,14,264,317,6
12416,161,254,14,298,224,46
12417,305,242,14,283,272,46
12418,311,344,14,321,299,6
12419,293,222,14,289,233,23
12420,283,252,14,335,341,17
12421,277,233,14,191,227,6
12422,332,214,14,269,305,6
12423,291,229,14,260,101,46
12424,274,230,14,380,175,9
12425,186,348,12,260,238,24
12426,252,351,14,244,164,10
12427,219,245,14,231,240,23
12428,189,234,14,296,272,6
12429,143,323,12,291,267,10
12430,225,200,14,332,235,17
12431,207,314,14,294,233,38
12432,291,329,14,286,332,6
12433,287,206,12,282,150,23
12434,210,224,14,223,263,8
12435,321,336,14,307,225,44
12436,321,356,14,267,247,30
12437,286,98,14,232,229,6
12438,198,201,14,214,342,10
12439,211,225,14,268,242,46
12440,210,182,14,340,342,17
12441,251,343,14,259,68,16
12442,319,371,14,271,252,10
12443,279,74,14,223,186,20
12444,190,242,14,258,63,16
12445,196,182,14,265,206,20
12446,185,226,12,246,212,23
12447,196,250,14,316,338,6
12448,264,119,14,204,290,6
12449,163,332,12,298,218,10
12450,224,193,14,292,244,16
12451,212,203,14,326,362,1
12452,254,348,14,157,290,17
12453,188,229,14,217,244,6
12454,187,150,14,257,268,25
12455,298,92,12,335,187,17
12456,320,330,14,145,226,6
12457,340,295,37,281,184,17
12458,210,271,14,266,378,17
12459,201,236,14,333,238,17
12460,320,104,14,241,259,23
12461,296,112,14,356,201,6
12462,186,347,12,299,219,10
12463,238,212,14,276,190,18
12464,110,320,14,195,287,6
12465,194,148,12,293,44,9
12466,273,41,12,346,341,6
12467,271,393,14,286,236,7
12468,76,52,12,428,220,17
12469,239,211,14,275,222,7
12470,292,129,14,334,299,17
12471,211,100,14,220,218,8
12472,206,344,12,271,314,20
12473,238,227,14,345,333,17
12474,203,207,14,322,145,1
12475,183,179,14,286,121,1
12476,223,183,14,311,249,20
12477,190,304,12,277,114,8
12478,237,248,14,58,55,25
12479,190,238,14,340,355,17
12480,256,347,14,195,165,8
12481,224,223,14,281,186,25
12482,298,130,14,355,306,17
12483,320,251,14,263,331,6
12484,289,137,14,309,352,9
12485,275,230,14,315,319,10
12486,231,269,14,254,93,46
12487,338,328,37,267,303,23
12488,310,119,14,289,235,16
12489,292,320,14,327,212,17
12490,315,304,14,192,215,17
12491,194,215,14,249,151,38
12492,279,238,14,349,268,6
12493,314,315,14,217,207,10
12494,183,215,14,234,271,10
12495,214,323,14,233,118,42
12496,308,69,14,249,185,24
12497,175,185,14,242,140,10
12498,170,220,14,262,148,20
12499,306,296,14,240,380,6
12500,187,302,12,278,260,23
12501,48,58,14,311,370,6
12502,236,220,14,243,199,9
12503,165,235,37,244,189,16
12504,292,32,12,261,179,24
12505,328,308,37,221,215,23
12506,192,124,12,168,216,33
12507,286,159,12,269,130,28
12508,236,214,14,278,228,7
12509,238,218,14,231,340,17
12510,163,332,12,273,340,9
12511,264,127,14,157,256,42
12512,221,248,14,287,225,23
12513,258,344,14,280,66,27
12514,201,236,14,285,253,23
12515,205,210,14,222,230,23
12516,313,119,14,292,263,23
12517,340,228,14,248,354,17
12518,252,342,14,242,90,10
12519,301,207,14,268,218,10
12520,205,196,14,187,131,17
12521,188,229,14,274,233,7
12522,318,317,14,259,339,42
12523,282,379,14,246,212,23
12524,172,225,14,179,247,17
12525,264,408,14,282,250,23
12526,304,255,14,243,156,10
12527,198,266,14,336,359,6
12528,231,269,14,211,206,24
12529,232,264,14,60,55,6
12530,252,350,14,268,235,10
12531,294,303,14,288,115,6
12532,250,168,14,222,196,20
12533,217,122,14,227,83,30
12534,308,239,14,303,239,8
12535,287,133,12,268,85,7
12536,241,225,14,269,103,10
12537,184,204,14,229,326,25
12538,307,210,14,286,261,33
12539,298,222,14,305,240,30
12540,217,213,14,299,288,10
12541,292,193,14,276,218,16
12542,304,244,14,292,257,6
12543,241,106,37,309,234,17
12544,187,204,14,144,199,17
12545,215,183,14,232,93,24
12546,322,357,14,274,241,8
12547,185,259,14,357,185,18
12548,220,211,14,195,181,10
12549,220,92,12,25,209,17
12550,278,369,14,226,251,30
12551,200,208,14,296,131,23
12552,217,224,14,194,230,16
12553,259,371,14,274,234,7
12554,164,187,14,259,173,24
12555,247,65,12,181,259,25
12556,206,233,14,106,320,8
12557,203,258,37,207,263,20
12558,209,222,14,322,326,25
12559,245,345,14,274,272,24
12560,218,279,14,231,340,17
12561,260,48,14,285,249,10
12562,284,150,14,261,235,10
12563,252,209,14,291,246,38
12564,335,238,37,249,96,24
12565,176,243,14,303,360,10
12566,205,254,14,217,342,1
12567,210,146,12,276,353,6
12568,195,104,12,273,234,7
12569,56,61,12,269,246,10
12570,280,79,12,461,99,17
12571,314,248,37,88,63,10
12572,177,192,12,265,343,25
12573,283,376,14,198,224,10
12574,216,283,14,289,244,23
12575,187,210,14,138,274,6
12576,162,229,14,88,63,10
12577,255,206,14,263,332,6
12578,232,264,14,285,395,9
12579,201,135,14,278,258,30
12580,48,45,14,272,98,16
12581,269,345,14,307,225,44
12582,81,45,12,223,210,23
12583,198,136,14,208,316,25
12584,176,218,14,188,168,6
12585,183,198,14,233,90,24
12586,271,137,14,193,137,33
12587,214,267,14,211,212,46
12588,243,203,14,248,171,24
12589,273,52,14,237,237,42
12590,302,304,14,337,294,21
12591,244,225,14,125,162,6
12592,165,323,12,83,27,17
12593,344,329,14,305,206,24
12594,290,72,14,180,266,6
12595,232,111,14,349,367,18
12596,150,177,12,299,237,25
12597,175,335,12,300,329,6
12598,214,246,14,286,322,6
12599,175,335,12,233,211,7
12600,205,215,14,307,191,8
12601,329,109,14,297,247,33
12602,215,197,14,281,273,10
12603,247,348,14,206,233,30
12604,270,48,14,286,246,23
12605,236,340,14,194,111,17
12606,320,210,14,250,185,24
12607,72,6,12,332,303,17
12608,68,25,14,203,244,20
12609,233,244,14,241,230,6
12610,287,111,12,324,318,25
12611,200,261,14,291,244,23
12612,326,280,14,296,259,17
12613,174,161,14,291,251,23
12614,163,221,14,245,250,10
12615,301,99,14,293,335,17
12616,183,186,14,303,239,8
12617,312,255,14,265,336,17
12618,149,264,37,272,229,7
12619,294,67,14,103,36,15
12620,296,132,14,260,101,46
12621,154,325,37,215,229,10
12622,219,291,11,218,207,10
12623,242,343,14,283,272,46
12624,221,231,14,287,73,10
12625,298,214,37,364,294,6
12626,216,230,14,161,284,17
12627,346,198,14,331,330,9
12628,218,171,14,238,233,6
12629,319,366,14,241,278,9
12630,214,219,14,324,318,6
12631,296,325,12,188,172,8
12632,163,333,12,197,138,33
12633,208,170,14,254,147,24
12634,321,356,14,239,146,24
12635,189,228,14,306,263,17
12636,285,95,14,338,307,6
12637,207,246,14,254,70,6
12638,314,290,14,280,255,33
12639,249,214,14,298,287,10
12640,338,302,14,322,271,8
12641,287,238,14,310,199,17
12642,171,223,14,316,338,6
12643,205,210,14,248,141,10
12644,143,323,12,279,273,10
12645,275,146,12,353,377,17
12646,331,326,14,242,334,18
12647,234,339,14,333,198,0
12648,206,328,14,142,228,17
12649,230,328,14,274,267,24
12650,241,354,14,224,264,8
12651,239,204,14,307,321,25
12652,179,238,14,271,144,33
12653,328,357,14,282,241,7
12654,303,110,12,279,119,17
12655,339,394,14,202,239,8
12656,322,287,14,364,299,6
12657,219,243,14,260,254,2
12658,221,167,14,271,101,10
12659,358,189,14,241,259,10
12660,163,219,14,340,343,6
12661,323,315,14,316,254,0
12662,215,331,12,273,386,6
12663,314,199,14,283,395,10
12664,223,341,14,314,255,6
12665,295,64,14,162,314,17
12666,341,312,14,287,223,23
12667,206,269,14,250,375,17
12668,214,196,14,348,266,18
12669,174,218,14,259,172,24
12670,363,183,14,187,192,7
12671,216,329,12,319,362,17
12672,216,283,14,248,142,10
12673,312,232,37,162,219,10
12674,182,200,14,279,208,7
12675,320,228,14,277,255,30
12676,312,74,12,269,245,10
12677,254,353,14,291,258,8
12678,186,246,37,350,361,16
12679,211,145,12,268,240,7
12680,248,178,14,285,224,23
12681,273,256,14,230,237,16
12682,308,105,14,220,218,8
12683,300,232,14,187,243,17
12684,241,220,14,273,239,1
12685,181,179,14,259,172,10
12686,317,272,14,280,255,33
12687,301,299,14,259,173,24
12688,302,304,14,254,149,24
12689,219,213,14,313,217,17
12690,293,32,12,299,286,10
12691,210,219,14,326,205,17
12692,210,186,14,286,260,20
12693,316,240,37,212,207,10
12694,48,44,14,154,227,6
12695,215,333,14,233,92,10
12696,275,146,12,228,227,38
12697,300,319,14,289,260,23
12698,303,242,14,196,184,6
12699,354,213,12,299,289,23
12700,321,388,14,325,319,13
12701,215,156,37,247,162,24
12702,208,131,12,265,131,10
12703,164,243,12,280,363,25
12704,304,255,14,317,239,25
12705,316,228,14,302,239,17
12706,245,342,14,304,272,25
12707,326,229,14,268,240,10
12708,112,299,14,293,44,9
12709,201,277,12,186,238,3
12710,260,350,14,309,302,10
12711,184,181,14,297,253,30
12712,320,91,14,220,215,10
12713,211,210,14,397,110,10
12714,321,341,14,241,230,6
12715,315,233,37,309,306,30
12716,295,111,14,284,227,44
12717,216,321,14,187,131,17
12718,308,265,14,260,334,17
12719,201,138,12,234,94,24
12720,181,246,14,193,197,44
12721,280,79,12,295,322,17
12722,182,199,14,122,229,17
12723,245,349,14,288,283,33
12724,228,313,12,245,164,17
12725,204,215,14,103,36,15
12726,194,214,14,271,235,7
12727,354,213,12,289,240,7
12728,304,237,14,227,235,10
12729,305,244,14,348,194,6
12730,95,47,12,267,203,10
12731,215,320,14,103,36,15
12732,330,197,12,303,256,17
12733,300,229,12,355,227,6
12734,249,220,14,253,182,24
12735,209,214,14,200,319,23
12736,267,388,14,271,191,24
12737,186,207,14,271,170,20
12738,208,168,14,309,411,4
12739,240,347,14,273,239,1
12740,177,191,12,270,236,7
12741,312,253,37,306,344,8
12742,246,248,14,320,257,42
12743,309,337,14,255,264,6
12744,296,116,14,247,185,24
12745,204,192,14,273,129,24
12746,307,355,14,215,100,6
12747,303,132,14,332,304,6
12748,211,355,14,291,267,10
12749,213,319,14,323,39,25
12750,211,138,12,307,275,6
12751,315,256,14,272,235,7
12752,327,364,14,272,232,7
12753,195,333,12,144,199,17
12754,324,259,37,140,314,23
12755,313,196,14,218,334,1
12756,173,159,14,212,307,17
12757,301,316,14,246,251,3
12758,276,124,14,274,125,3
12759,316,302,14,54,51,7
12760,217,294,11,277,186,10
12761,274,237,14,245,391,6
12762,272,50,12,192,241,10
12763,101,38,14,272,172,24
12764,240,350,14,320,255,8
12765,181,156,12,279,234,7
12766,211,230,14,289,265,21
12767,175,335,12,192,132,6
12768,294,59,14,320,242,9
12769,310,241,37,255,51,7
12770,364,182,14,267,60,23
12771,199,255,14,301,244,8
12772,319,359,14,166,237,25
12773,236,222,14,261,105,8
12774,215,215,14,243,156,10
12775,214,179,14,457,131,16
12776,298,230,14,246,145,10
12777,237,331,14,242,233,10
12778,277,87,12,339,378,6
12779,276,247,14,152,307,38
12780,317,275,14,267,198,24
12781,211,145,12,288,242,10
12782,240,348,14,181,260,25
12783,181,179,14,298,237,25
12784,171,260,14,222,220,46
12785,274,47,14,361,185,17
12786,330,281,37,237,105,24
12787,237,118,14,140,314,23
12788,299,342,14,266,238,10
12789,198,201,14,255,336,17
12790,310,242,14,240,89,18
12791,179,238,14,228,358,6
12792,210,266,14,267,239,10
12793,189,149,12,343,202,30
12794,341,132,12,265,71,6
12795,211,235,14,249,185,24
12796,313,294,14,303,324,17
12797,201,202,14,239,253,10
12798,165,217,14,268,218,10
12799,332,255,12,287,261,8
12800,211,170,14,154,239,17
12801,48,59,14,291,302,3
12802,353,353,14,232,204,10
12803,241,304,14,267,231,24
12804,327,322,37,199,217,13
12805,177,335,12,297,202,25
12806,208,178,14,277,123,10
12807,202,230,14,320,204,17
12808,228,229,14,200,319,23
12809,272,339,14,307,226,42
12810,284,34,12,246,250,7
12811,317,354,14,262,272,25
12812,192,218,14,260,389,17
12813,143,242,37,251,156,10
12814,284,95,14,340,355,17
12815,123,316,14,64,303,25
12816,211,144,14,294,227,6
12817,272,172,14,234,236,10
12818,235,231,14,50,53,6
12819,206,272,14,261,362,10
12820,320,337,14,272,214,7
12821,266,364,14,221,215,10
12822,320,355,14,257,148,10
12823,163,217,14,254,181,24
12824,289,46,14,261,235,10
12825,236,224,14,203,244,20
12826,293,67,14,281,202,20
12827,189,159,12,261,180,10
12828,183,187,14,188,168,6
12829,98,28,12,247,131,24
12830,238,216,14,274,254,20
12831,248,342,14,261,179,24
12832,286,274,14,296,334,25
12833,321,126,14,288,283,33
12834,169,233,14,267,239,10
12835,287,244,14,183,247,33
12836,222,211,14,219,361,20
12837,271,120,14,283,366,10
12838,306,363,14,209,290,6
12839,141,234,37,335,186,17
12840,290,233,14,285,263,10
12841,214,287,14,320,270,17
12842,208,175,14,302,246,17
12843,329,199,14,244,157,3
12844,214,166,14,293,230,23
12845,334,192,14,226,229,23
12846,203,189,12,280,255,33
12847,195,104,12,210,188,16
12848,287,111,12,279,240,7
12849,295,234,14,106,320,8
12850,318,259,14,275,187,10
12851,248,106,14,162,250,17
12852,321,199,14,248,185,3
12853,334,319,14,288,261,6
12854,258,48,14,280,230,30
12855,222,169,14,301,226,16
12856,270,91,14,245,252,42
12857,223,247,14,303,293,24
12858,325,338,14,182,260,44
12859,284,96,14,299,234,30
12860,147,274,12,222,190,8
12861,280,394,14,257,240,30
12862,328,279,37,204,269,30
12863,295,78,14,339,387,24
12864,200,219,14,211,207,10
12865,301,127,14,285,395,9
12866,213,351,14,236,102,10
12867,233,119,14,241,258,23
12868,283,231,14,212,290,6
12869,206,328,14,266,279,44
12870,190,270,14,266,224,10
12871,239,262,14,291,237,23
12872,288,131,12,343,192,17
12873,302,102,12,257,163,24
12874,214,330,12,271,238,6
12875,261,95,12,244,255,42
12876,330,207,14,231,226,23
12877,243,355,14,282,250,23
12878,273,41,12,181,259,6
12879,301,121,14,339,317,24
12880,305,357,14,243,303,24
12881,197,253,14,252,185,24
12882,272,50,12,305,279,1
12883,233,119,14,269,246,10
12884,339,235,37,266,333,10
12885,206,201,14,320,197,6
12886,319,371,14,228,230,23
12887,202,209,14,183,238,38
12888,208,219,14,301,226,16
12889,253,343,14,373,197,25
12890,202,224,14,222,220,46
12891,220,213,14,300,290,20
12892,307,332,14,323,392,10
12893,304,274,37,306,215,0
12894,210,204,14,278,260,23
12895,86,51,14,249,185,24
12896,197,97,12,272,174,20
12897,319,340,14,250,156,10
